,companyAlias,employee,numVotes,stillExists,lastParticipationDate,vote.mean,vote.mode,vote.min,vote.max,diffDaysVote.min,diffDaysVote.max,diffDaysVote.median,likes.mean,likes.min,likes.max,dislikes.mean,dislikes.min,dislikes.max,carac.mean,carac.min,carac.max,diffDaysComment.min,diffDaysComment.max,diffDaysComment.median,commentId.count
108,5370af43e4b0cff95558c12a,129,18,0,2017-01-17 01:00:00,3.7222222222222223,4,1,4,0,95,70.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
109,5370af43e4b0cff95558c12a,130,2,0,2016-10-11 02:00:00,3.0,3,3,3,0,4,2.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
110,5370af43e4b0cff95558c12a,131,11,0,2016-12-02 01:00:00,2.6363636363636362,3,1,4,0,44,31.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
111,5370af43e4b0cff95558c12a,133,26,0,2017-01-10 01:00:00,2.9615384615384617,3,2,4,0,91,58.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
112,5370af43e4b0cff95558c12a,134,1,0,2016-10-11 02:00:00,2.0,2,2,2,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
113,5370af43e4b0cff95558c12a,136,2,0,2016-10-28 02:00:00,2.5,2,2,3,0,20,10.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
114,5370af43e4b0cff95558c12a,137,11,0,2016-12-02 01:00:00,3.3636363636363638,3,2,4,0,51,42.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
115,5370af43e4b0cff95558c12a,139,4,0,2016-11-24 01:00:00,1.75,1,1,3,0,33,25.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
116,5370af43e4b0cff95558c12a,140,19,0,2016-12-05 01:00:00,3.0,4,1,4,0,55,44.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
117,5370af43e4b0cff95558c12a,141,2,0,2016-10-10 02:00:00,1.5,1,1,2,0,3,1.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
118,5370af43e4b0cff95558c12a,144,5,0,2016-10-27 02:00:00,3.0,3,2,4,0,16,13.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
119,5370af43e4b0cff95558c12a,145,1,0,2016-10-27 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
120,5370af43e4b0cff95558c12a,147,75,0,2017-01-23 01:00:00,2.9466666666666668,3,1,4,0,107,55.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
121,5370af43e4b0cff95558c12a,149,3,0,2016-10-17 02:00:00,3.0,3,3,3,0,10,7.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
122,5370af43e4b0cff95558c12a,150,38,0,2017-01-09 01:00:00,2.9473684210526314,3,1,4,0,93,62.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
123,5370af43e4b0cff95558c12a,151,27,0,2017-01-19 01:00:00,3.111111111111111,3,2,4,0,103,69.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
124,5370af43e4b0cff95558c12a,152,21,0,2017-01-16 01:00:00,3.238095238095238,4,1,4,0,100,48.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
125,5370af43e4b0cff95558c12a,154,55,0,2017-01-23 01:00:00,4.0,4,4,4,0,107,54.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
126,5370af43e4b0cff95558c12a,156,71,0,2017-01-23 01:00:00,3.8309859154929575,4,2,4,0,107,56.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
127,5370af43e4b0cff95558c12a,157,5,0,2016-10-24 02:00:00,3.2,4,1,4,0,14,12.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
128,5370af43e4b0cff95558c12a,158,4,0,2017-01-23 01:00:00,4.0,4,4,4,0,104,92.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
129,5370af43e4b0cff95558c12a,159,100,0,2017-01-23 01:00:00,4.0,4,4,4,0,107,57.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
130,5370af43e4b0cff95558c12a,160,13,0,2016-11-26 01:00:00,2.6923076923076925,3,2,4,0,44,31.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
131,5370af43e4b0cff95558c12a,161,6,0,2016-12-21 01:00:00,3.1666666666666665,4,1,4,0,47,37.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
132,5370af43e4b0cff95558c12a,162,32,0,2017-01-12 01:00:00,3.34375,3,3,4,0,96,58.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
133,5370af43e4b0cff95558c12a,163,18,0,2016-11-18 01:00:00,3.5555555555555554,4,1,4,0,41,25.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
134,5370af43e4b0cff95558c12a,164,9,0,2017-01-17 01:00:00,3.4444444444444446,4,1,4,0,101,54.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
135,5370af43e4b0cff95558c12a,165,9,0,2016-10-19 02:00:00,3.0,2,2,4,0,12,6.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
136,5370af43e4b0cff95558c12a,166,2,0,2016-10-18 02:00:00,3.5,3,3,4,0,11,5.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
137,5370af43e4b0cff95558c12a,168,52,0,2017-01-23 01:00:00,2.9615384615384617,3,1,4,0,107,54.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
138,5370af43e4b0cff95558c12a,169,27,0,2017-01-17 01:00:00,3.074074074074074,3,2,4,0,98,74.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
139,5370af43e4b0cff95558c12a,170,12,0,2016-11-24 01:00:00,3.4166666666666665,4,1,4,0,47,36.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
140,5370af43e4b0cff95558c12a,172,3,0,2016-10-18 02:00:00,3.3333333333333335,3,3,4,0,8,5.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
141,5370af43e4b0cff95558c12a,173,6,0,2017-01-12 01:00:00,2.6666666666666665,3,2,3,0,82,62.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
142,5370af43e4b0cff95558c12a,175,3,0,2016-11-23 01:00:00,3.0,3,3,3,0,5,2.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
143,5370af43e4b0cff95558c12a,176,22,0,2017-01-17 01:00:00,3.227272727272727,3,3,4,0,60,41.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
144,5370af43e4b0cff95558c12a,179,62,0,2017-01-23 01:00:00,3.032258064516129,4,1,4,0,107,53.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
145,5370af43e4b0cff95558c12a,180,1,0,2016-10-11 02:00:00,4.0,4,4,4,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
146,5370af43e4b0cff95558c12a,182,11,0,2017-01-16 01:00:00,3.0,3,3,3,0,59,41.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
147,5370af43e4b0cff95558c12a,184,36,0,2017-01-13 01:00:00,2.8055555555555554,3,1,4,0,97,67.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
148,5370af43e4b0cff95558c12a,186,10,0,2016-12-05 01:00:00,3.2,3,2,4,0,55,45.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
149,5370af43e4b0cff95558c12a,187,5,0,2016-12-06 01:00:00,2.0,1,1,3,0,47,15.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
150,5370af43e4b0cff95558c12a,188,20,0,2017-01-14 01:00:00,2.85,4,1,4,0,98,31.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
151,5370af43e4b0cff95558c12a,189,1,0,2016-10-11 02:00:00,4.0,4,4,4,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
152,5370af43e4b0cff95558c12a,191,5,0,2016-10-14 02:00:00,2.4,2,2,3,0,4,2.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
153,5370af43e4b0cff95558c12a,192,12,0,2016-12-06 01:00:00,3.0,3,2,4,0,59,38.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
154,5370af43e4b0cff95558c12a,193,7,0,2017-01-04 01:00:00,2.5714285714285716,3,1,3,0,84,61.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
155,5370af43e4b0cff95558c12a,194,5,0,2016-10-20 02:00:00,3.2,3,2,4,0,13,3.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
156,5370af43e4b0cff95558c12a,195,8,0,2017-01-09 01:00:00,2.5,2,1,4,0,93,86.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
157,5370af43e4b0cff95558c12a,197,4,0,2016-12-28 01:00:00,3.5,3,3,4,0,80,41.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
158,5370af43e4b0cff95558c12a,198,17,0,2016-12-06 01:00:00,2.9411764705882355,3,1,4,0,59,26.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
159,5370af43e4b0cff95558c12a,199,10,0,2016-12-13 01:00:00,3.1,3,2,4,0,41,31.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
160,5370af43e4b0cff95558c12a,200,25,0,2016-12-19 01:00:00,3.08,3,1,4,0,69,52.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
161,5370af43e4b0cff95558c12a,201,6,0,2016-12-23 01:00:00,2.5,2,1,4,0,32,29.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
162,5370af43e4b0cff95558c12a,202,6,0,2017-01-09 01:00:00,2.5,2,1,4,0,47,40.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
163,5370af43e4b0cff95558c12a,203,24,0,2017-01-20 01:00:00,2.8333333333333335,3,1,4,0,104,75.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
164,5370af43e4b0cff95558c12a,204,7,0,2016-11-24 01:00:00,2.7142857142857144,3,2,3,0,34,16.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
165,5370af43e4b0cff95558c12a,205,6,0,2017-01-06 01:00:00,2.0,2,1,3,0,90,81.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
166,5370af43e4b0cff95558c12a,206,3,0,2017-01-04 01:00:00,3.3333333333333335,3,3,4,0,19,16.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
167,5370af43e4b0cff95558c12a,210,55,0,2017-01-20 01:00:00,3.1818181818181817,3,1,4,0,104,60.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
168,5370af43e4b0cff95558c12a,211,7,0,2016-12-15 01:00:00,3.4285714285714284,3,3,4,0,64,59.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
169,5370af43e4b0cff95558c12a,212,2,0,2016-10-12 02:00:00,3.0,3,3,3,0,1,0.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
170,5370af43e4b0cff95558c12a,214,2,0,2016-11-21 01:00:00,3.0,3,3,3,0,14,7.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
171,5370af43e4b0cff95558c12a,226,2,0,2016-10-18 02:00:00,4.0,4,4,4,0,7,3.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
172,5370af43e4b0cff95558c12a,228,40,0,2016-12-12 01:00:00,2.875,3,1,4,0,65,34.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
173,5370af43e4b0cff95558c12a,232,6,0,2016-11-22 01:00:00,3.0,3,2,4,0,42,39.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
174,5370af43e4b0cff95558c12a,233,32,0,2016-11-14 01:00:00,2.375,3,1,3,0,37,17.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
175,5370af43e4b0cff95558c12a,234,44,0,2017-01-23 01:00:00,1.1363636363636365,1,1,3,0,63,27.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
176,5370af43e4b0cff95558c12a,236,45,0,2017-01-23 01:00:00,2.422222222222222,3,1,4,0,107,68.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
177,5370af43e4b0cff95558c12a,240,1,0,2016-10-11 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
178,5370af43e4b0cff95558c12a,243,2,0,2016-10-17 02:00:00,3.5,3,3,4,0,10,5.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
179,5370af43e4b0cff95558c12a,245,16,0,2017-01-03 01:00:00,3.25,3,3,4,0,80,68.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
180,5370af43e4b0cff95558c12a,246,60,0,2017-01-19 01:00:00,3.45,4,2,4,0,103,53.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
181,5370af43e4b0cff95558c12a,248,41,0,2016-12-05 01:00:00,2.682926829268293,3,1,4,0,58,37.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
182,5370af43e4b0cff95558c12a,249,13,0,2016-12-22 01:00:00,3.076923076923077,4,2,4,0,75,61.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
183,5370af43e4b0cff95558c12a,250,4,0,2016-11-17 01:00:00,4.0,4,4,4,0,38,7.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
184,5370af43e4b0cff95558c12a,252,3,0,2016-10-20 02:00:00,3.3333333333333335,3,3,4,0,12,10.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
185,5370af43e4b0cff95558c12a,253,12,0,2016-11-30 01:00:00,3.3333333333333335,3,3,4,0,51,45.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
186,5370af43e4b0cff95558c12a,254,21,0,2017-01-13 01:00:00,3.9047619047619047,4,3,4,0,93,71.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
187,5370af43e4b0cff95558c12a,256,1,1,2016-10-13 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
